"","clean_word","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","model_size","lang","taint","freq","log_freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"3487","menetelmä",7,25,"menetelmä.",6.35963249206543,5.67893171310425,7.57740020751953,"menetelmä.",351.06976744186,236.953488372093,205.813953488372,"10000000",10000569,"fi","none",585,6.372,9,9.45102691650391,5.08273839950562,2401,1784,10,11,6.63232517242432,4.47657489776611,8.04483032226562,7.08362197875977,7,7
"3488","Modernit",7,26,"Modernit,",19.9538726806641,5.48704147338867,7.37530279159546,"Modernit,",496.883720930233,367.53488372093,244.767441860465,"10000000",10000569,"fi","none",49,3.892,8,6.35963249206543,9.45102691650391,585,2401,9,10,5.67893171310425,6.63232517242432,7.57740020751953,8.04483032226562,7,7
"3489","käyttävät",7,28,"käyttävät",4.06523275375366,3.28175783157349,6.61600828170776,"käyttävät",407.139534883721,309.046511627907,259.06976744186,"10000000",10000569,"fi","none",3447,8.145,9,19.9538726806641,6.35963249206543,49,585,8,9,5.48704147338867,5.67893171310425,7.37530279159546,7.57740020751953,7,7
"3490","jatkuvasti",7,29,"jatkuvasti",8.4691915512085,5.92963933944702,7.94045495986938,"jatkuvasti",372.837209302326,285.976744186047,233,"10000000",10000569,"fi","none",2412,7.788,10,4.06523275375366,19.9538726806641,3447,49,9,8,3.28175783157349,5.48704147338867,6.61600828170776,7.37530279159546,7,7
"3491","kehittyvää",7,30,"kehittyvää",12.0482096672058,6.64815616607666,8.16505527496338,"kehittyvää",447.232558139535,308.953488372093,237.116279069767,"10000000",10000569,"fi","none",31,3.434,10,8.4691915512085,4.06523275375366,2412,3447,10,9,5.92963933944702,3.28175783157349,7.94045495986938,6.61600828170776,7,7
"3492","jolla",7,32,"jolla",4.14553642272949,4.10467290878296,7.01359510421753,"jolla",184.46511627907,111.023255813953,107.720930232558,"10000000",10000569,"fi","none",15893,9.674,5,12.0482096672058,8.4691915512085,31,2412,10,10,6.64815616607666,5.92963933944702,8.16505527496338,7.94045495986938,7,7
"3493","kuvaillaan",7,33,"kuvaillaan",7.59360855817795,5.03575468063354,7.60295391082764,"kuvaillaan",465.209302325581,315.232558139535,216.860465116279,"10000000",10000569,"fi","none",272,5.606,10,4.14553642272949,12.0482096672058,15893,31,5,10,4.10467290878296,6.64815616607666,7.01359510421753,8.16505527496338,7,7
"3494","viinissä",7,34,"viinissä",6.39974141120911,6.37128639221191,8.06408786773682,"viinissä",224.162790697674,188.186046511628,180.837209302326,"10000000",10000569,"fi","none",24,3.178,8,7.59360855817795,4.14553642272949,272,15893,10,5,5.03575468063354,4.10467290878296,7.60295391082764,7.01359510421753,7,7
"3495","havaittujen",7,35,"havaittujen",14.8944916725159,2.99424171447754,6.81861400604248,"havaittujen",422.790697674419,315,186.813953488372,"10000000",10000569,"fi","none",84,4.431,11,6.39974141120911,7.59360855817795,24,272,8,10,6.37128639221191,5.03575468063354,8.06408786773682,7.60295391082764,7,7
"3496","makujen",7,36,"makujen,",13.5347602367401,6.5852198600769,8.01164436340332,"makujen,",282.023255813953,157.651162790698,146.674418604651,"10000000",10000569,"fi","none",9,2.197,7,14.8944916725159,6.39974141120911,84,24,11,8,2.99424171447754,6.37128639221191,6.81861400604248,8.06408786773682,7,7
"3497","tuoksujen",7,37,"tuoksujen",7.12676498293877,6.00700235366821,7.94285678863525,"tuoksujen",392.674418604651,289.395348837209,252.604651162791,"10000000",10000569,"fi","none",16,2.773,9,13.5347602367401,14.8944916725159,9,84,7,11,6.5852198600769,2.99424171447754,8.01164436340332,6.81861400604248,7,7
"3498","ja",7,38,"ja",0.473653495311737,2.35173630714417,6.35560512542725,"ja",40.3255813953488,35.5581395348837,35.5581395348837,"10000000",10000569,"fi","none",1896017,14.455,2,7.12676498293877,13.5347602367401,16,9,9,7,6.00700235366821,6.5852198600769,7.94285678863525,8.01164436340332,7,7
"3499","yleisten",7,39,"yleisten",9.84530901908875,6.26404666900635,7.94599723815918,"yleisten",430.860465116279,289.860465116279,244.488372093023,"10000000",10000569,"fi","none",393,5.974,8,0.473653495311737,7.12676498293877,1896017,16,2,9,2.35173630714417,6.00700235366821,6.35560512542725,7.94285678863525,7,7
"3500","ominaisuuksien",7,40,"ominaisuuksien",2.85324454307556,6.1201319694519,7.74773168563843,"ominaisuuksien",501.651162790698,300.53488372093,223.046511627907,"10000000",10000569,"fi","none",530,6.273,14,9.84530901908875,0.473653495311737,393,1896017,8,2,6.26404666900635,2.35173630714417,7.94599723815918,6.35560512542725,7,7
"3501","nan",7,41,"nan",15.8622374534607,5.86301708221436,7.48182106018066,"",9.65116279069767,9.65116279069767,9.65116279069767,"10000000",10000569,"fi","none",2,0.693,3,2.85324454307556,9.84530901908875,530,393,14,8,6.1201319694519,6.26404666900635,7.74773168563843,7.94599723815918,7,7
"3502","kirjoa",7,42,"kirjoa.",18.7915011048317,4.04457235336304,6.5531177520752,"kirjoa.",277.837209302326,230.558139534884,207.046511627907,"10000000",10000569,"fi","none",24,3.178,6,15.8622374534607,2.85324454307556,2,530,3,14,5.86301708221436,6.1201319694519,7.48182106018066,7.74773168563843,7,7
"3503","Viime",7,43,"Viime",7.27517032623291,6.02263355255127,7.58091926574707,"Viime",235.255813953488,157.883720930233,142.860465116279,"10000000",10000569,"fi","none",1289,7.162,5,18.7915011048317,15.8622374534607,24,2,6,3,4.04457235336304,5.86301708221436,6.5531177520752,7.48182106018066,7,7
"3504","vuosien",7,44,"vuosien",4.97821760177612,2.03355073928833,5.36784887313843,"vuosien",339.53488372093,262.627906976744,216.279069767442,"10000000",10000569,"fi","none",7667,8.945,7,7.27517032623291,18.7915011048317,1289,24,5,6,6.02263355255127,4.04457235336304,7.58091926574707,6.5531177520752,7,7
"3505","aikana",7,45,"aikana",0.885828256607056,3.73693299293518,7.22853851318359,"aikana",277.767441860465,223.186046511628,195.744186046512,"10000000",10000569,"fi","none",52360,10.866,6,4.97821760177612,7.27517032623291,7667,1289,7,5,2.03355073928833,6.02263355255127,5.36784887313843,7.58091926574707,7,7
"3506","on",7,46,"on",4.11364603042603,4.81838703155518,7.72114229202271,"on",89.8139534883721,78.1162790697674,78.1162790697674,"10000000",10000569,"fi","none",973276,13.788,2,0.885828256607056,4.97821760177612,52360,7667,6,7,3.73693299293518,2.03355073928833,7.22853851318359,5.36784887313843,7,7
"3507","tullut",7,47,"tullut",4.97567796707153,5.41588115692139,7.44316959381104,"tullut",322.093023255814,258.046511627907,233.697674418605,"10000000",10000569,"fi","none",9133,9.12,6,4.11364603042603,0.885828256607056,973276,52360,2,6,4.81838703155518,3.73693299293518,7.72114229202271,7.22853851318359,7,7
"3508","esiin",7,48,"esiin",5.14040470123291,6.28905820846558,7.94198322296143,"esiin",197.06976744186,167.395348837209,158.279069767442,"10000000",10000569,"fi","none",2339,7.757,5,4.97567796707153,4.11364603042603,9133,973276,6,2,5.41588115692139,4.81838703155518,7.44316959381104,7.72114229202271,7,7
"3509","tutkimustuloksia",7,49,"tutkimustuloksia,",16.7628049403429,5.31599760055542,7.71666526794434,"tutkimustuloksia,",656.93023255814,514.279069767442,171.418604651163,"10000000",10000569,"fi","none",62,4.127,16,5.14040470123291,4.97567796707153,2339,9133,5,6,6.28905820846558,5.41588115692139,7.94198322296143,7.44316959381104,7,7
"3510","jotka",7,50,"jotka",3.61693048477173,4.16889476776123,7.10484027862549,"jotka",174.139534883721,115.348837209302,115.348837209302,"10000000",10000569,"fi","none",57678,10.963,5,16.7628049403429,5.14040470123291,62,2339,16,5,5.31599760055542,6.28905820846558,7.71666526794434,7.94198322296143,7,7
"3511","haastavat",7,51,"haastavat",9.42767341434956,5.41615676879883,7.49393844604492,"haastavat",459.767441860465,297.093023255814,217.674418604651,"10000000",10000569,"fi","none",34,3.526,9,3.61693048477173,16.7628049403429,57678,62,5,16,4.16889476776123,5.31599760055542,7.10484027862549,7.71666526794434,7,7
"3512","sekä",7,52,"sekä",5.91214895248413,7.13199424743652,8.40847301483154,"sekä",127.604651162791,117.93023255814,117.93023255814,"10000000",10000569,"fi","none",161850,11.994,4,9.42767341434956,3.61693048477173,34,57678,9,5,5.41615676879883,4.16889476776123,7.49393844604492,7.10484027862549,7,7
"3513","ammattilaisten",7,53,"ammattilaisten",10.0209132432938,7.32943725585938,8.51325607299805,"ammattilaisten",597.279069767442,404.581395348837,210.651162790698,"10000000",10000569,"fi","none",297,5.694,14,5.91214895248413,9.42767341434956,161850,34,4,9,7.13199424743652,5.41615676879883,8.40847301483154,7.49393844604492,7,7
"3514","että",7,54,"että",0.0956758931279182,0.909671485424042,5.81365728378296,"että",99.7441860465116,84.3720930232558,84.3720930232558,"10000000",10000569,"fi","none",152491,11.935,4,10.0209132432938,5.91214895248413,297,161850,14,4,7.32943725585938,7.13199424743652,8.51325607299805,8.40847301483154,7,7
"3515","kuluttajien",7,55,"kuluttajien",8.71002794057131,4.3375186920166,7.54017877578735,"kuluttajien",440.627906976744,303.627906976744,211.232558139535,"10000000",10000569,"fi","none",240,5.481,11,0.0956758931279182,10.0209132432938,152491,297,4,14,0.909671485424042,7.32943725585938,5.81365728378296,8.51325607299805,7,7
"3516","luotettavuuden",7,57,"luotettavuuden.",13.6303309164941,4.42973566055298,7.50193929672241,"luotettavuuden.",604.604651162791,411.53488372093,249.348837209302,"10000000",10000569,"fi","none",85,4.443,14,8.71002794057131,0.0956758931279182,240,152491,11,4,4.3375186920166,0.909671485424042,7.54017877578735,5.81365728378296,7,7
"3517","Tutkimusten",7,58,"Tutkimusten",12.4155278205872,6.13970947265625,7.62227010726929,"Tutkimusten",574.093023255814,392.139534883721,270.651162790698,"10000000",10000569,"fi","none",265,5.58,11,13.6303309164941,8.71002794057131,85,240,14,11,4.42973566055298,4.3375186920166,7.50193929672241,7.54017877578735,7,7
"3518","mukaan",7,59,"mukaan",0.535774052143097,2.82868051528931,6.41075801849365,"mukaan",251.046511627907,134.46511627907,134.46511627907,"10000000",10000569,"fi","none",79686,11.286,6,12.4155278205872,13.6303309164941,265,85,11,14,6.13970947265625,4.42973566055298,7.62227010726929,7.50193929672241,7,7
"3519","ihmiset",7,60,"ihmiset",6.5096583366394,3.85391235351562,7.5686559677124,"ihmiset",307.023255813953,221.511627906977,212.325581395349,"10000000",10000569,"fi","none",4023,8.3,7,0.535774052143097,12.4155278205872,79686,265,6,11,2.82868051528931,6.13970947265625,6.41075801849365,7.62227010726929,7,7
"3520","odottavat",7,61,"odottavat",6.03887196700089,4.867018699646,7.09266138076782,"odottavat",423.674418604651,239.953488372093,206.279069767442,"10000000",10000569,"fi","none",206,5.328,9,6.5096583366394,0.535774052143097,4023,79686,7,6,3.85391235351562,2.82868051528931,7.5686559677124,6.41075801849365,7,7
"3521","kalliimman",7,62,"kalliimman",14.9451699256897,6.57708120346069,8.24826908111572,"kalliimman",461.325581395349,285.046511627907,233.860465116279,"10000000",10000569,"fi","none",24,3.178,10,6.03887196700089,6.5096583366394,206,4023,9,7,4.867018699646,3.85391235351562,7.09266138076782,7.5686559677124,7,7
"3522","viinin",7,63,"viinin",4.58812243491411,6.25710391998291,7.90434980392456,"viinin",233.046511627907,194.604651162791,191.767441860465,"10000000",10000569,"fi","none",338,5.823,6,14.9451699256897,6.03887196700089,24,206,10,9,6.57708120346069,4.867018699646,8.24826908111572,7.09266138076782,7,7
"3523","omaavan",7,64,"omaavan",7.81210249662399,5.98017024993896,7.89062404632568,"omaavan",426.279069767442,252.744186046512,218.255813953488,"10000000",10000569,"fi","none",143,4.963,7,4.58812243491411,14.9451699256897,338,24,6,10,6.25710391998291,6.57708120346069,7.90434980392456,8.24826908111572,7,7
"3524","edullisempaa",7,65,"edullisempaa",9.25664472579956,6.24400043487549,8.0629825592041,"edullisempaa",549.581395348837,310.674418604651,237.558139534884,"10000000",10000569,"fi","none",68,4.22,12,7.81210249662399,4.58812243491411,143,338,7,6,5.98017024993896,6.25710391998291,7.89062404632568,7.90434980392456,7,7
"3525","viiniä",7,66,"viiniä",4.93904942274094,2.47239923477173,6.59602880477905,"viiniä",266.558139534884,188.976744186047,185.674418604651,"10000000",10000569,"fi","none",230,5.438,6,9.25664472579956,7.81210249662399,68,143,12,7,6.24400043487549,5.98017024993896,8.0629825592041,7.89062404632568,7,7
"3526","ominaisuudet:",7,68,"ominaisuudet:",7.44162797927856,5.26683330535889,7.65783882141113,"ominaisuudet:",417.279069767442,275.511627906977,211.906976744186,"10000000",10000569,"fi","none",14,2.639,13,4.93904942274094,9.25664472579956,230,68,6,12,2.47239923477173,6.24400043487549,6.59602880477905,8.0629825592041,7,7
"3527","kun",7,69,"kun",6.08718681335449,7.07226753234863,8.49695777893066,"kun",40.6511627906977,38.0697674418605,38.0697674418605,"10000000",10000569,"fi","none",74944,11.224,3,7.44162797927856,4.93904942274094,14,230,13,6,5.26683330535889,2.47239923477173,7.65783882141113,6.59602880477905,7,7
"3528","annetaan",7,71,"annetaan",4.50265645980835,5.37389850616455,7.62285041809082,"annetaan",285.209302325581,209.953488372093,194.06976744186,"10000000",10000569,"fi","none",1740,7.462,8,6.08718681335449,7.44162797927856,74944,14,3,13,7.07226753234863,5.26683330535889,8.49695777893066,7.65783882141113,7,7
"3529","viiniä",7,72,"viiniä,",6.03095287084579,6.74251985549927,8.14062786102295,"viiniä,",145.488372093023,119.813953488372,112.302325581395,"10000000",10000569,"fi","none",230,5.438,6,4.50265645980835,6.08718681335449,1740,74944,8,3,5.37389850616455,7.07226753234863,7.62285041809082,8.49695777893066,7,7
"3530","jonka",7,73,"jonka",4.69332599639893,5.41823959350586,7.72388601303101,"jonka",174.023255813953,135.372093023256,131.139534883721,"10000000",10000569,"fi","none",91956,11.429,5,6.03095287084579,4.50265645980835,230,1740,6,8,6.74251985549927,5.37389850616455,8.14062786102295,7.62285041809082,7,7
"3531","virheellisesti",7,74,"virheellisesti",12.5311088562012,6.02980995178223,7.87714242935181,"virheellisesti",385.604651162791,283.976744186047,211.441860465116,"10000000",10000569,"fi","none",476,6.165,14,4.69332599639893,6.03095287084579,91956,230,5,6,5.41823959350586,6.74251985549927,7.72388601303101,8.14062786102295,7,7
"3532","kerrotaan",7,75,"kerrotaan",9.81692314147949,6.50765323638916,8.21786880493164,"kerrotaan",270.023255813953,212.511627906977,190.302325581395,"10000000",10000569,"fi","none",3132,8.049,9,12.5311088562012,4.69332599639893,476,91956,14,5,6.02980995178223,5.41823959350586,7.87714242935181,7.72388601303101,7,7
"3533","olevan",7,76,"olevan",1.80792474746704,5.56253528594971,7.97277545928955,"olevan",211.744186046512,178.837209302326,164.348837209302,"10000000",10000569,"fi","none",23603,10.069,6,9.81692314147949,12.5311088562012,3132,476,9,14,6.50765323638916,6.02980995178223,8.21786880493164,7.87714242935181,7,7
"3534","kallista",7,77,"kallista,",12.6747127175331,6.81463623046875,8.29110336303711,"kallista,",227.53488372093,187.511627906977,172.93023255814,"10000000",10000569,"fi","none",145,4.977,8,1.80792474746704,9.81692314147949,23603,3132,6,9,5.56253528594971,6.50765323638916,7.97277545928955,8.21786880493164,7,7
"3535","he",7,78,"he",7.12408494949341,4.61626148223877,7.4541916847229,"he",33.8139534883721,33.8139534883721,33.8139534883721,"10000000",10000569,"fi","none",26788,10.196,2,12.6747127175331,1.80792474746704,145,23603,8,6,6.81463623046875,5.56253528594971,8.29110336303711,7.97277545928955,7,7
"3536","lähes",7,79,"lähes",9.48519611358643,5.42358350753784,7.53271961212158,"lähes",186.488372093023,161.93023255814,153.627906976744,"10000000",10000569,"fi","none",19365,9.871,5,7.12408494949341,12.6747127175331,26788,145,2,8,4.61626148223877,6.81463623046875,7.4541916847229,8.29110336303711,7,7
"3537","aina",7,80,"aina",5.1096773147583,4.53519821166992,7.39782953262329,"aina",151.790697674419,123.558139534884,123.558139534884,"10000000",10000569,"fi","none",20391,9.923,4,9.48519611358643,7.12408494949341,19365,26788,5,2,5.42358350753784,4.61626148223877,7.53271961212158,7.4541916847229,7,7
"3538","raportoivat",7,81,"raportoivat",10.3549306988716,7.2662181854248,8.43818473815918,"raportoivat",341.255813953488,301.348837209302,203,"10000000",10000569,"fi","none",143,4.963,11,5.1096773147583,9.48519611358643,20391,19365,4,5,4.53519821166992,5.42358350753784,7.39782953262329,7.53271961212158,7,7
"3539","sen",7,82,"sen",3.999427318573,6.20232915878296,8.1859655380249,"sen",77.3255813953488,77.3255813953488,71.1627906976744,"10000000",10000569,"fi","none",119220,11.689,3,10.3549306988716,5.1096773147583,143,20391,11,4,7.2662181854248,4.53519821166992,8.43818473815918,7.39782953262329,7,7
"3540","maistuvan",7,83,"maistuvan",15.7253301143646,6.42188739776611,8.11683368682861,"maistuvan",225.186046511628,203.651162790698,190.860465116279,"10000000",10000569,"fi","none",7,1.946,9,3.999427318573,10.3549306988716,119220,143,3,11,6.20232915878296,7.2662181854248,8.1859655380249,8.43818473815918,7,7
"3541","paremmalta",7,84,"paremmalta",11.3412728309631,5.7449426651001,8.07246780395508,"paremmalta",257.023255813953,169.395348837209,155.767441860465,"10000000",10000569,"fi","none",27,3.296,10,15.7253301143646,3.999427318573,7,119220,9,3,6.42188739776611,6.20232915878296,8.11683368682861,8.1859655380249,7,7
"3542","kuin",7,85,"kuin",2.09836101531982,5.75783920288086,7.70514488220215,"kuin",27.0232558139535,27.0232558139535,27.0232558139535,"10000000",10000569,"fi","none",72491,11.191,4,11.3412728309631,15.7253301143646,27,7,10,9,5.7449426651001,6.42188739776611,8.07246780395508,8.11683368682861,7,7
"3543","sama",7,86,"sama",8.99490261077881,6.86296844482422,8.27803134918213,"sama",226.558139534884,176.372093023256,172.744186046512,"10000000",10000569,"fi","none",3879,8.263,4,2.09836101531982,11.3412728309631,72491,27,4,10,5.75783920288086,5.7449426651001,7.70514488220215,8.07246780395508,7,7
"3544","viini",7,87,"viini",4.11543655395508,5.84897422790527,7.83826637268066,"viini",207.813953488372,189.232558139535,175.186046511628,"10000000",10000569,"fi","none",139,4.934,5,8.99490261077881,2.09836101531982,3879,72491,4,4,6.86296844482422,5.75783920288086,8.27803134918213,7.70514488220215,7,7
"3545","silloin",7,88,"silloin,",15.0935982465744,2.88964986801147,6.45450592041016,"silloin,",187.093023255814,145.697674418605,137.046511627907,"10000000",10000569,"fi","none",4592,8.432,7,4.11543655395508,8.99490261077881,139,3879,5,4,5.84897422790527,6.86296844482422,7.83826637268066,8.27803134918213,7,7
"3546","kun",7,89,"kun",0.381328910589218,1.91370153427124,5.88966274261475,"kun",38.4883720930233,38.4883720930233,38.4883720930233,"10000000",10000569,"fi","none",74944,11.224,3,15.0935982465744,4.11543655395508,4592,139,7,5,2.88964986801147,5.84897422790527,6.45450592041016,7.83826637268066,7,7
"3547","sen",7,90,"sen",4.78029155731201,5.65300369262695,7.95557641983032,"sen",117.162790697674,113.418604651163,113.418604651163,"10000000",10000569,"fi","none",119220,11.689,3,0.381328910589218,15.0935982465744,74944,4592,3,7,1.91370153427124,2.88964986801147,5.88966274261475,6.45450592041016,7,7
"3548","kerrotaan",7,91,"kerrotaan",8.64101409912109,6.7297682762146,8.1461009979248,"kerrotaan",273.418604651163,215.162790697674,193.139534883721,"10000000",10000569,"fi","none",3132,8.049,9,4.78029155731201,0.381328910589218,119220,74944,3,3,5.65300369262695,1.91370153427124,7.95557641983032,5.88966274261475,7,7
"3549","olevan",7,92,"olevan",1.85912704467773,5.16762447357178,7.49913501739502,"olevan",156.232558139535,128.441860465116,121.279069767442,"10000000",10000569,"fi","none",23603,10.069,6,8.64101409912109,4.78029155731201,3132,119220,9,3,6.7297682762146,5.65300369262695,8.1461009979248,7.95557641983032,7,7
"3550","edullista",7,93,"edullista.",12.4496232271194,6.89099884033203,8.20551109313965,"edullista.",276.953488372093,228.883720930233,201.953488372093,"10000000",10000569,"fi","none",82,4.407,9,1.85912704467773,8.64101409912109,23603,3132,6,9,5.16762447357178,6.7297682762146,7.49913501739502,8.1461009979248,7,7
"3551","Toiset",7,94,"Toiset",7.40463066101074,6.32595825195312,7.71758651733398,"Toiset",231.046511627907,171.697674418605,151.720930232558,"10000000",10000569,"fi","none",565,6.337,6,12.4496232271194,1.85912704467773,82,23603,9,6,6.89099884033203,5.16762447357178,8.20551109313965,7.49913501739502,7,7
"3552","tutkimukset",7,95,"tutkimukset",4.63777685165405,5.50969219207764,7.89571809768677,"tutkimukset",469.325581395349,331.023255813953,224.558139534884,"10000000",10000569,"fi","none",839,6.732,11,7.40463066101074,12.4496232271194,565,82,6,9,6.32595825195312,6.89099884033203,7.71758651733398,8.20551109313965,7,7
"3553","osoittavat",7,96,"osoittavat,",4.44997251033783,4.53560447692871,7.31314897537231,"osoittavat,",303.023255813953,246.372093023256,218.325581395349,"10000000",10000569,"fi","none",487,6.188,10,4.63777685165405,7.40463066101074,839,565,11,6,5.50969219207764,6.32595825195312,7.89571809768677,7.71758651733398,7,7
"3554","että",7,97,"että",0.0180607531219721,0.121771723031998,1.70577764511108,"että",56.9767441860465,54,54,"10000000",10000569,"fi","none",152491,11.935,4,4.44997251033783,4.63777685165405,487,839,10,11,4.53560447692871,5.50969219207764,7.31314897537231,7.89571809768677,7,7
"3555","arviointiin",7,99,"arviointiin",14.3960735797882,6.28367710113525,8.00759410858154,"arviointiin",365.232558139535,268.279069767442,235.813953488372,"10000000",10000569,"fi","none",79,4.369,11,0.0180607531219721,4.44997251033783,152491,487,4,10,0.121771723031998,4.53560447692871,1.70577764511108,7.31314897537231,7,7
"3556","saattaa",7,100,"saattaa",5.50574541091919,5.17720365524292,7.62114286422729,"saattaa",252.674418604651,208.279069767442,204.697674418605,"10000000",10000569,"fi","none",7797,8.961,7,14.3960735797882,0.0180607531219721,79,152491,11,4,6.28367710113525,0.121771723031998,8.00759410858154,1.70577764511108,7,7
"3557","vaikuttaa",7,101,"vaikuttaa",4.20682811737061,5.24446678161621,7.26159763336182,"vaikuttaa",282.976744186047,208.720930232558,194.93023255814,"10000000",10000569,"fi","none",5248,8.566,9,5.50574541091919,14.3960735797882,7797,79,7,11,5.17720365524292,6.28367710113525,7.62114286422729,8.00759410858154,7,7
"3558","viineistä",7,102,"viineistä",15.0077838897705,5.55516338348389,7.77272176742554,"viineistä",314.953488372093,253.162790697674,234.139534883721,"10000000",10000569,"fi","none",21,3.045,9,4.20682811737061,5.50574541091919,5248,7797,9,7,5.24446678161621,5.17720365524292,7.26159763336182,7.62114286422729,7,7
"3559","saadut",7,103,"saadut",9.47374367713928,6.34196424484253,8.06033229827881,"saadut",230.93023255814,186.883720930233,157.395348837209,"10000000",10000569,"fi","none",462,6.136,6,15.0077838897705,4.20682811737061,21,5248,9,9,5.55516338348389,5.24446678161621,7.77272176742554,7.26159763336182,7,7
"3560","lisätiedot",7,104,"lisätiedot,",14.7538065910339,5.31168460845947,7.51177167892456,"lisätiedot,",350.325581395349,253.53488372093,217.720930232558,"10000000",10000569,"fi","none",6,1.792,10,9.47374367713928,15.0077838897705,462,21,6,9,6.34196424484253,5.55516338348389,8.06033229827881,7.77272176742554,7,7
"3561","kuten",7,105,"kuten",3.10476994514465,3.83440566062927,6.66996383666992,"kuten",75.7906976744186,74.0697674418605,71.6511627906977,"10000000",10000569,"fi","none",48634,10.792,5,14.7538065910339,9.47374367713928,6,462,10,6,5.31168460845947,6.34196424484253,7.51177167892456,8.06033229827881,7,7
"3562","maantieteellinen",7,106,"maantieteellinen",13.2216234207153,6.78422594070435,8.44876480102539,"maantieteellinen",490.767441860465,354.418604651163,219.418604651163,"10000000",10000569,"fi","none",173,5.153,16,3.10476994514465,14.7538065910339,48634,6,5,10,3.83440566062927,5.31168460845947,6.66996383666992,7.51177167892456,7,7
"3563","alkuperä",7,107,"alkuperä,",6.78599739074707,5.89449691772461,7.66190481185913,"alkuperä,",320.255813953488,260.186046511628,213.255813953488,"10000000",10000569,"fi","none",665,6.5,8,13.2216234207153,3.10476994514465,173,48634,16,5,6.78422594070435,3.83440566062927,8.44876480102539,6.66996383666992,7,7
"3564","maine",7,108,"maine",9.9864444732666,6.21193218231201,8.15015983581543,"maine",215.186046511628,183.023255813953,160.627906976744,"10000000",10000569,"fi","none",636,6.455,5,6.78599739074707,13.2216234207153,665,173,8,16,5.89449691772461,6.78422594070435,7.66190481185913,8.44876480102539,7,7
"3565","tai",7,109,"tai",2.52803754806519,2.01182317733765,5.54832983016968,"tai",56.1395348837209,48.9767441860465,48.9767441860465,"10000000",10000569,"fi","none",131218,11.785,3,9.9864444732666,6.78599739074707,636,665,5,8,6.21193218231201,5.89449691772461,8.15015983581543,7.66190481185913,7,7
"3566","muut",7,110,"muut",4.94935846328735,6.7107138633728,8.23876571655273,"muut",283.116279069767,254.046511627907,231.558139534884,"10000000",10000569,"fi","none",10620,9.27,4,2.52803754806519,9.9864444732666,131218,636,3,5,2.01182317733765,6.21193218231201,5.54832983016968,8.15015983581543,7,7
"3567","seikat",7,111,"seikat.",12.1962171196938,6.19144010543823,7.98244285583496,"seikat.",253.186046511628,165.348837209302,155.837209302326,"10000000",10000569,"fi","none",146,4.984,6,4.94935846328735,2.52803754806519,10620,131218,4,3,6.7107138633728,2.01182317733765,8.23876571655273,5.54832983016968,7,7
"3568","Objektiivinen",7,112,"Objektiivinen",11.9231878519058,6.02162075042725,7.53434562683105,"Objektiivinen",475.720930232558,321.46511627907,216.651162790698,"10000000",10000569,"fi","none",8,2.079,13,12.1962171196938,4.94935846328735,146,10620,6,4,6.19144010543823,6.7107138633728,7.98244285583496,8.23876571655273,7,7
"3569","vaatii",7,114,"vaatii",4.92344522476196,4.31167697906494,6.9813871383667,"vaatii",227.046511627907,183.255813953488,177.651162790698,"10000000",10000569,"fi","none",2553,7.845,6,11.9231878519058,12.1962171196938,8,146,13,6,6.02162075042725,6.19144010543823,7.53434562683105,7.98244285583496,7,7
"3570","siis",7,115,"siis",5.27684783935547,6.10260677337646,7.94972562789917,"siis",178.767441860465,136.302325581395,132.441860465116,"10000000",10000569,"fi","none",6430,8.769,4,4.92344522476196,11.9231878519058,2553,8,6,13,4.31167697906494,6.02162075042725,6.9813871383667,7.53434562683105,7,7
"3571","viinin",7,116,"viinin",6.87488999962807,6.70710754394531,8.16333198547363,"viinin",294.302325581395,213.093023255814,194.325581395349,"10000000",10000569,"fi","none",338,5.823,6,5.27684783935547,4.92344522476196,6430,2553,4,6,6.10260677337646,4.31167697906494,7.94972562789917,6.9813871383667,7,7
"3572","tarjoiltavan",7,117,"tarjoiltavan",17.18186378479,5.77130126953125,7.8004207611084,"tarjoiltavan",514.162790697674,314.093023255814,224.511627906977,"10000000",10000569,"fi","none",2,0.693,12,6.87488999962807,5.27684783935547,338,6430,6,4,6.70710754394531,6.10260677337646,8.16333198547363,7.94972562789917,7,7
"3573","sokkona",7,118,"sokkona,",21.8737804889679,4.2621693611145,7.68279123306274,"sokkona,",299.116279069767,226.372093023256,209.488372093023,"10000000",10000569,"fi","none",14,2.639,7,17.18186378479,6.87488999962807,2,338,12,6,5.77130126953125,6.70710754394531,7.8004207611084,8.16333198547363,7,7
"3574","eli",7,119,"eli",4.9857349395752,3.92287158966064,6.75309228897095,"eli",54.3488372093023,50.4651162790698,50.4651162790698,"10000000",10000569,"fi","none",57577,10.961,3,21.8737804889679,17.18186378479,14,2,7,12,4.2621693611145,5.77130126953125,7.68279123306274,7.8004207611084,7,7
"3575","maistajan",7,120,"maistajan",24.1107168197632,5.8697361946106,8.20542049407959,"maistajan",396.860465116279,335.186046511628,238.232558139535,"10000000",10000569,"fi","none",2,0.693,9,4.9857349395752,21.8737804889679,57577,14,3,7,3.92287158966064,4.2621693611145,6.75309228897095,7.68279123306274,7,7
