"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"11","inizi","it",1,12,"inizi",8.68530654907227,4.28774690628052,6.84042835235596,"inizi",947.767441860465,276.93023255814,250.604651162791,"taint_none",4.46,5,3.90475463867188,4.76537653058767,6.14,5.46,5,3,4.08756446838379,4.62682437896729,6.96735334396362,7.11499929428101,1,1
"12","e","it",1,13,"e",4.04490566253662,1.97032856941223,5.42870283126831,"e",185.488372093023,117.418604651163,117.418604651163,"taint_none",7.46,1,8.68530654907227,3.90475463867188,4.46,6.14,5,5,4.28774690628052,4.08756446838379,6.84042835235596,6.96735334396362,1,1
"13","dei","it",1,14,"dei",3.7082507610321,5.20997285842896,7.54011154174805,"dei",427.883720930233,186.581395348837,180.162790697674,"taint_none",6.61,3,4.04490566253662,8.68530654907227,7.46,4.46,1,5,1.97032856941223,4.28774690628052,5.42870283126831,6.84042835235596,1,1
"14","cancelli","it",1,15,"cancelli.",14.3184242602438,4.2682056427002,7.12325000762939,"cancelli.",1038.46511627907,308.860465116279,234.674418604651,"taint_none",3.82,8,3.7082507610321,4.04490566253662,6.61,7.46,3,1,5.20997285842896,1.97032856941223,7.54011154174805,5.42870283126831,1,1
"15","Egli","it",1,16,"Egli",5.17881536483765,4.88953161239624,7.04809522628784,"Egli",200.279069767442,149.53488372093,149.53488372093,"taint_none",4.94,4,14.3184242602438,3.7082507610321,3.82,6.61,8,3,4.2682056427002,5.20997285842896,7.12325000762939,7.54011154174805,1,1
"16","ha","it",1,17,"ha",3.5037477016449,5.05816316604614,7.20354223251343,"ha",182.976744186047,135.023255813953,135.023255813953,"taint_none",6.69,2,5.17881536483765,14.3184242602438,4.94,3.82,4,8,4.88953161239624,4.2682056427002,7.04809522628784,7.12325000762939,1,1
"17","una","it",1,18,"una",3.55488443374634,5.82747173309326,7.59782934188843,"una",303.697674418605,181.93023255814,171.953488372093,"taint_none",6.94,3,3.5037477016449,5.17881536483765,6.69,4.94,2,4,5.05816316604614,4.88953161239624,7.20354223251343,7.04809522628784,1,1
"18","doppia","it",1,19,"doppia",6.22319746017456,5.53103351593018,7.41885471343994,"doppia",378.767441860465,217.767441860465,194.511627906977,"taint_none",4.48,6,3.55488443374634,3.5037477016449,6.94,6.69,3,2,5.82747173309326,5.05816316604614,7.59782934188843,7.20354223251343,1,1
"19","natura","it",1,20,"natura",3.51864361763,4.79102754592896,7.00462007522583,"natura",405.116279069767,260.697674418605,240.651162790698,"taint_none",5.09,6,6.22319746017456,3.55488443374634,4.48,6.94,6,3,5.53103351593018,5.82747173309326,7.41885471343994,7.59782934188843,1,1
"20","ed","it",1,21,"ed",4.86408519744873,2.94151258468628,6.6090874671936,"ed",183.116279069767,165.255813953488,159.046511627907,"taint_none",6.23,2,3.51864361763,6.22319746017456,5.09,4.48,6,6,4.79102754592896,5.53103351593018,7.00462007522583,7.41885471343994,1,1
