"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"23","gewöhnlich","ge",1,24,"gewöhnlich",7.47454929351807,4.30978965759277,6.74660348892212,"gewöhnlich",492.857142857143,257.885714285714,192.114285714286,"taint_none",4.13,10,4.03313827514648,2.15949082374573,6.5,7.42,4,3,5.30245590209961,3.64547038078308,7.51185512542725,6.52862215042114,1,1
"24","mit","ge",1,25,"mit",2.65417957305908,3.92177391052246,6.68931818008423,"mit",128.6,117.8,110.942857142857,"taint_none",6.98,3,7.47454929351807,4.03313827514648,4.13,6.5,10,4,4.30978965759277,5.30245590209961,6.74660348892212,7.51185512542725,1,1
"25","zwei","ge",1,26,"zwei",4.18323278427124,5.21286678314209,7.78085565567017,"zwei",290.457142857143,203.257142857143,179.371428571429,"taint_none",5.94,4,2.65417957305908,7.47454929351807,6.98,4.13,3,10,3.92177391052246,4.30978965759277,6.68931818008423,6.74660348892212,1,1
"26","Gesichtern","ge",1,27,"Gesichtern",5.91354477778077,6.69439697265625,8.12628364562988,"Gesichtern",450.114285714286,276.628571428571,195.114285714286,"taint_none",3.52,10,4.18323278427124,2.65417957305908,5.94,6.98,4,3,5.21286678314209,3.92177391052246,7.78085565567017,6.68931818008423,1,1
"27","dargestellt","ge",1,28,"dargestellt,",3.00628781318665,3.89675855636597,6.22720336914062,"dargestellt,",523.685714285714,388.542857142857,257.685714285714,"taint_none",4.57,11,5.91354477778077,4.18323278427124,3.52,5.94,10,4,6.69439697265625,5.21286678314209,8.12628364562988,7.78085565567017,1,1
"28","da","ge",1,29,"da",6.19299077987671,3.38684701919556,6.29158401489258,"da",123.628571428571,99.2285714285714,92.1428571428571,"taint_none",6.37,2,3.00628781318665,5.91354477778077,4.57,3.52,11,10,3.89675855636597,6.69439697265625,6.22720336914062,8.12628364562988,1,1
"29","er","ge",1,30,"er",0.637909650802612,2.43993353843689,5.98551034927368,"er",299.114285714286,231.514285714286,203.914285714286,"taint_none",6.71,2,6.19299077987671,3.00628781318665,6.37,4.57,2,11,3.38684701919556,3.89675855636597,6.29158401489258,6.22720336914062,1,1
"30","in","ge",1,31,"in",3.06346940994263,4.54687118530273,6.91639280319214,"in",214.057142857143,178.342857142857,169.428571428571,"taint_none",7.24,2,0.637909650802612,6.19299077987671,6.71,6.37,2,2,2.43993353843689,3.38684701919556,5.98551034927368,6.29158401489258,1,1
"31","die","ge",1,32,"die",3.94634532928467,3.83079075813293,7.06218099594116,"die",287.914285714286,194.628571428571,162.828571428571,"taint_none",7.48,3,3.06346940994263,0.637909650802612,7.24,6.71,2,2,4.54687118530273,2.43993353843689,6.91639280319214,5.98551034927368,1,1
"32","Zukunft","ge",1,33,"Zukunft",6.47253942489624,6.35017871856689,7.99668216705322,"Zukunft",310.971428571429,186.771428571429,164.2,"taint_none",5.21,7,3.94634532928467,3.06346940994263,7.48,7.24,3,2,3.83079075813293,4.54687118530273,7.06218099594116,6.91639280319214,1,1
"33","und","ge",1,34,"und",4.07258033752441,4.51896142959595,6.57444906234741,"und",81.2,71.9714285714286,71.9714285714286,"taint_none",7.42,3,6.47253942489624,3.94634532928467,5.21,7.48,7,3,6.35017871856689,3.83079075813293,7.99668216705322,7.06218099594116,1,1
"34","in","ge",1,35,"in",2.29659008979797,4.46807765960693,7.06946277618408,"in",162.571428571429,135.885714285714,135.885714285714,"taint_none",7.24,2,4.07258033752441,6.47253942489624,7.42,5.21,3,7,4.51896142959595,6.35017871856689,6.57444906234741,7.99668216705322,1,1
"35","die","ge",1,36,"die",0.511939585208893,1.97227239608765,5.75787115097046,"die",160.314285714286,145.085714285714,145.085714285714,"taint_none",7.48,3,2.29659008979797,4.07258033752441,7.24,7.42,2,3,4.46807765960693,4.51896142959595,7.06946277618408,6.57444906234741,1,1
"36","Vergangenheit","ge",1,37,"Vergangenheit",2.84286427497864,2.13476896286011,6.29073286056519,"Vergangenheit",414.914285714286,260.057142857143,197.285714285714,"taint_none",4.79,13,0.511939585208893,2.29659008979797,7.48,7.24,3,2,1.97227239608765,4.46807765960693,5.75787115097046,7.06946277618408,1,1
"37","blickt","ge",1,38,"blickt.",5.28536060452461,4.18719959259033,6.41075563430786,"blickt.",223.028571428571,209.685714285714,196.742857142857,"taint_none",3.9,6,2.84286427497864,0.511939585208893,4.79,7.48,13,3,2.13476896286011,1.97227239608765,6.29073286056519,5.75787115097046,1,1
"38","Janus","ge",1,39,"Janus",1.85618787398562,4.30963230133057,6.89494562149048,"Janus",317.228571428571,291.285714285714,243.371428571429,"taint_none",3.09,5,5.28536060452461,2.84286427497864,3.9,4.79,6,13,4.18719959259033,2.13476896286011,6.41075563430786,6.29073286056519,1,1
"39","überwachte","ge",1,40,"überwachte",15.045045375824,4.79970026016235,6.95580101013184,"überwachte",654.342857142857,278.742857142857,165.085714285714,"taint_none",2.93,10,1.85618787398562,5.28536060452461,3.09,3.9,5,6,4.30963230133057,4.18719959259033,6.89494562149048,6.41075563430786,1,1
"40","den","ge",1,41,"den",2.17255020141602,4.25931453704834,7.22722053527832,"den",270.8,182.314285714286,167.257142857143,"taint_none",7,3,15.045045375824,1.85618787398562,2.93,3.09,10,5,4.79970026016235,4.30963230133057,6.95580101013184,6.89494562149048,1,1
"41","Beginn","ge",1,42,"Beginn",6.10935211181641,6.43026065826416,7.94575023651123,"Beginn",385.285714285714,238.285714285714,191.885714285714,"taint_none",4.99,6,2.17255020141602,15.045045375824,7,2.93,3,10,4.25931453704834,4.79970026016235,7.22722053527832,6.95580101013184,1,1
"42","und","ge",1,43,"und",2.64980673789978,1.98374342918396,5.14724588394165,"und",150.771428571429,109.885714285714,107.514285714286,"taint_none",7.42,3,6.10935211181641,2.17255020141602,4.99,7,6,3,6.43026065826416,4.25931453704834,7.94575023651123,7.22722053527832,1,1
"43","das","ge",1,44,"das",2.69433426856995,3.90427255630493,7.1685528755188,"das",299.628571428571,203.514285714286,172,"taint_none",7.16,3,2.64980673789978,6.10935211181641,7.42,4.99,3,6,1.98374342918396,6.43026065826416,5.14724588394165,7.94575023651123,1,1
"44","Ende","ge",1,45,"Ende",1.02588927745819,4.45725011825562,7.22444486618042,"Ende",263.8,172.485714285714,160.171428571429,"taint_none",5.67,4,2.69433426856995,2.64980673789978,7.16,7.42,3,3,3.90427255630493,1.98374342918396,7.1685528755188,5.14724588394165,1,1
"45","von","ge",1,46,"von",3.49866437911987,1.89766359329224,4.86784267425537,"von",173.171428571429,114.771428571429,114.771428571429,"taint_none",6.99,3,1.02588927745819,2.69433426856995,5.67,7.16,4,3,4.45725011825562,3.90427255630493,7.22444486618042,7.1685528755188,1,1
"46","Konflikten","ge",1,47,"Konflikten",9.36693011969328,6.42298030853271,8.13588523864746,"Konflikten",479.371428571429,312.057142857143,221.4,"taint_none",3.74,10,3.49866437911987,1.02588927745819,6.99,5.67,3,4,1.89766359329224,4.45725011825562,4.86784267425537,7.22444486618042,1,1
"47","und","ge",1,48,"und",2.57062172889709,2.26092672348022,4.61981916427612,"und",71.7428571428571,66.6,55.9428571428571,"taint_none",7.42,3,9.36693011969328,3.49866437911987,3.74,6.99,10,3,6.42298030853271,1.89766359329224,8.13588523864746,4.86784267425537,1,1
"48","damit","ge",1,49,"damit",5.50528907775879,6.6891393661499,8.22947406768799,"damit",341.114285714286,261.571428571429,226.571428571429,"taint_none",5.96,5,2.57062172889709,9.36693011969328,7.42,3.74,3,10,2.26092672348022,6.42298030853271,4.61981916427612,8.13588523864746,1,1
"49","auch","ge",1,50,"auch",3.0750937461853,2.81729197502136,6.34877061843872,"auch",194.285714285714,156.857142857143,156.857142857143,"taint_none",6.78,4,5.50528907775879,2.57062172889709,5.96,7.42,5,3,6.6891393661499,2.26092672348022,8.22947406768799,4.61981916427612,1,1
"50","Krieg","ge",1,51,"Krieg",8.75954723358154,2.36339211463928,6.04253578186035,"Krieg",237.685714285714,175.4,156.228571428571,"taint_none",5.17,5,3.0750937461853,5.50528907775879,6.78,5.96,4,5,2.81729197502136,6.6891393661499,6.34877061843872,8.22947406768799,1,1
"51","und","ge",1,52,"und",1.91788709163666,2.12576127052307,5.09788179397583,"und",80.4,56.6857142857143,56.6857142857143,"taint_none",7.42,3,8.75954723358154,3.0750937461853,5.17,6.78,5,4,2.36339211463928,2.81729197502136,6.04253578186035,6.34877061843872,1,1
"52","Frieden","ge",1,53,"Frieden.",2.21288242936134,5.28967666625977,7.7034740447998,"Frieden.",384.685714285714,298.085714285714,245.628571428571,"taint_none",4.69,7,1.91788709163666,8.75954723358154,7.42,5.17,3,5,2.12576127052307,2.36339211463928,5.09788179397583,6.04253578186035,1,1
"53","Die","ge",1,54,"Die",2.50693535804749,4.32521820068359,6.95482873916626,"Die",166.028571428571,153.514285714286,140.571428571429,"taint_none",7.48,3,2.21288242936134,1.91788709163666,4.69,7.42,7,3,5.28967666625977,2.12576127052307,7.7034740447998,5.09788179397583,1,1
