"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"11","çift","tr",1,12,"çift",10.4638757705688,6.43629550933838,8.20138168334961,"çift",374.708333333333,236.5,207.958333333333,"taint_none",5.12,4,5.3945460319519,6.93164506554604,5.7,0,4,10,5.0642147064209,7.04492950439453,7.56538677215576,8.41969585418701,1,1
"12","taraflı","tr",1,13,"taraflı",3.82961630821228,3.08768558502197,7.01692819595337,"taraflı",639.75,359.333333333333,217.208333333333,"taint_none",4.3,7,10.4638757705688,5.3945460319519,5.12,5.7,4,4,6.43629550933838,5.0642147064209,8.20138168334961,7.56538677215576,1,1
"13","bir","tr",1,14,"bir",2.61634755134583,5.31731796264648,7.8394923210144,"bir",173,152.875,131.375,"taint_none",7.34,3,3.82961630821228,10.4638757705688,4.3,5.12,7,4,3.08768558502197,6.43629550933838,7.01692819595337,8.20138168334961,1,1
"14","doğası","tr",1,15,"doğası",5.40448045730591,6.53848123550415,8.10275650024414,"doğası",434.833333333333,234.916666666667,195.416666666667,"taint_none",4.05,6,2.61634755134583,3.82961630821228,7.34,4.3,3,7,5.31731796264648,3.08768558502197,7.8394923210144,7.01692819595337,1,1
"15","vardır","tr",1,16,"vardır",0.886123061180115,3.02871704101562,6.46502780914307,"vardır",474.333333333333,174.958333333333,151.416666666667,"taint_none",5.76,6,5.40448045730591,2.61634755134583,4.05,7.34,6,3,6.53848123550415,5.31731796264648,8.10275650024414,7.8394923210144,1,1
"16","ve","tr",1,17,"ve",1.51062297821045,1.62435007095337,4.48874139785767,"ve",99.9583333333333,71.7083333333333,65.2083333333333,"taint_none",7.37,2,0.886123061180115,5.40448045730591,5.76,4.05,6,6,3.02871704101562,6.53848123550415,6.46502780914307,8.10275650024414,1,1
"17","genellikle","tr",1,18,"genellikle",4.45857763290405,6.6556224822998,8.38108348846436,"genellikle",534.916666666667,296.458333333333,211.75,"taint_none",5.13,10,1.51062297821045,0.886123061180115,7.37,5.76,2,6,1.62435007095337,3.02871704101562,4.48874139785767,6.46502780914307,1,1
"18","iki","tr",1,19,"iki",3.73047876358032,6.98269653320312,8.47612190246582,"iki",187.291666666667,129.25,123.041666666667,"taint_none",6.21,3,4.45857763290405,1.51062297821045,5.13,7.37,10,2,6.6556224822998,1.62435007095337,8.38108348846436,4.48874139785767,1,1
"19","yüzü","tr",1,20,"yüzü",5.83787727355957,6.12420558929443,7.86029291152954,"yüzü",457.416666666667,259.208333333333,238.666666666667,"taint_none",4.71,4,3.73047876358032,4.45857763290405,6.21,5.13,3,10,6.98269653320312,6.6556224822998,8.47612190246582,8.38108348846436,1,1
"20","var","tr",1,21,"var",7.15229463577271,5.41065311431885,7.65352964401245,"var",365.708333333333,215.625,193.291666666667,"taint_none",6.53,3,5.83787727355957,3.73047876358032,4.71,6.21,4,3,6.12420558929443,6.98269653320312,7.86029291152954,8.47612190246582,1,1
