"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"41","beginning","en",1,42,"beginning",6.30706787109375,7.01532459259033,8.38007354736328,"beginning",462.973684210526,302.421052631579,194.157894736842,"taint_none",5,9,0.683543503284454,0.179591059684753,7.73,6.08,3,4,2.60096883773804,1.21281635761261,6.53815793991089,5.54695749282837,1,1
"42","and","en",1,43,"and",4.59479522705078,0.973422706127167,4.28025531768799,"and",141.815789473684,103.421052631579,98.5263157894737,"taint_none",7.41,3,6.30706787109375,0.683543503284454,5,7.73,9,3,7.01532459259033,2.60096883773804,8.38007354736328,6.53815793991089,1,1
"43","ending","en",1,44,"ending",3.59831285476685,4.85839557647705,7.43740320205688,"ending",522.921052631579,275.447368421053,216.447368421053,"taint_none",4.68,6,4.59479522705078,6.30706787109375,7.41,5,3,9,0.973422706127167,7.01532459259033,4.28025531768799,8.38007354736328,1,1
"44","of","en",1,45,"of",0.438386559486389,1.90300154685974,5.89154291152954,"of",143.868421052632,111.526315789474,103.026315789474,"taint_none",7.4,2,3.59831285476685,4.59479522705078,4.68,7.41,6,3,4.85839557647705,0.973422706127167,7.43740320205688,4.28025531768799,1,1
"45","conflict","en",1,46,"conflict,",13.6817421913147,2.13801145553589,6.48189687728882,"conflict,",556.736842105263,342.815789473684,234.5,"taint_none",4.64,8,0.438386559486389,3.59831285476685,7.4,4.68,2,6,1.90300154685974,4.85839557647705,5.89154291152954,7.43740320205688,1,1
"46","and","en",1,47,"and",1.76099753379822,4.49136304855347,7.17671823501587,"and",117.526315789474,95.6052631578947,93.5789473684211,"taint_none",7.41,3,13.6817421913147,0.438386559486389,4.64,7.4,8,2,2.13801145553589,1.90300154685974,6.48189687728882,5.89154291152954,1,1
"47","hence","en",1,48,"hence",6.45337390899658,5.21565437316895,7.57919359207153,"hence",409.684210526316,284.815789473684,238.5,"taint_none",4.38,5,1.76099753379822,13.6817421913147,7.41,4.64,3,8,4.49136304855347,2.13801145553589,7.17671823501587,6.48189687728882,1,1
"48","war","en",1,49,"war",7.54135608673096,4.70492029190063,7.48149919509888,"war",222.736842105263,183.684210526316,177.578947368421,"taint_none",5.46,3,6.45337390899658,1.76099753379822,4.38,7.41,5,3,5.21565437316895,4.49136304855347,7.57919359207153,7.17671823501587,1,1
"49","and","en",1,50,"and",3.2617404460907,3.98423743247986,6.82914066314697,"and",154.447368421053,125.710526315789,121.789473684211,"taint_none",7.41,3,7.54135608673096,6.45337390899658,5.46,4.38,3,5,4.70492029190063,5.21565437316895,7.48149919509888,7.57919359207153,1,1
"50","peace","en",1,51,"peace.",2.85746043920517,5.51271533966064,7.55652141571045,"peace.",214.473684210526,167.605263157895,153.578947368421,"taint_none",5.02,5,3.2617404460907,7.54135608673096,7.41,5.46,3,3,3.98423743247986,4.70492029190063,6.82914066314697,7.48149919509888,1,1
"51","The","en",1,52,"The",2.29538536071777,3.26315307617188,6.38534927368164,"The",140.078947368421,103.131578947368,103.131578947368,"taint_none",7.73,3,2.85746043920517,3.2617404460907,5.02,7.41,5,3,5.51271533966064,3.98423743247986,7.55652141571045,6.82914066314697,1,1
"52","doors","en",1,53,"doors",10.3458280563354,6.56004428863525,8.21235656738281,"doors",409.105263157895,294.868421052632,231.394736842105,"taint_none",4.54,5,2.29538536071777,2.85746043920517,7.73,5.02,3,5,3.26315307617188,5.51271533966064,6.38534927368164,7.55652141571045,1,1
"53","of","en",1,54,"of",0.840851128101349,2.81349301338196,6.12464904785156,"of",128.026315789474,121.394736842105,116.947368421053,"taint_none",7.4,2,10.3458280563354,2.29538536071777,4.54,7.73,5,3,6.56004428863525,3.26315307617188,8.21235656738281,6.38534927368164,1,1
